region_shp,year,type,works_count,cited_by_count,inst_count
Tyumen',2015,facility,36,405,2
Tyumen',2015,healthcare,22,78,2
Tyumen',2015,other,1,0,1
Tyumen',2016,company,4,12,1
Tyumen',2016,education,693,919,13
Tyumen',2016,facility,31,432,2
Tyumen',2016,healthcare,29,119,2
Tyumen',2016,other,0,1,1
Tyumen',2017,company,8,4,1
Tyumen',2017,education,1016,1495,13
Tyumen',2017,facility,48,526,2
Tyumen',2017,healthcare,29,136,2
Tyumen',2017,other,0,3,1
Tyumen',2018,company,10,14,1
Tyumen',2018,education,1499,2470,13
Tyumen',2018,facility,48,633,2
Tyumen',2018,healthcare,44,173,2
Tyumen',2018,other,8,2,1
Tyumen',2019,company,12,17,1
Tyumen',2019,education,1969,4121,13
Tyumen',2019,facility,79,863,2
Tyumen',2019,healthcare,75,185,2
Tyumen',2019,other,19,22,1
Tyumen',2020,company,2,13,1
Tyumen',2020,education,1908,6232,13
Tyumen',2020,facility,100,1438,2
Tyumen',2020,healthcare,71,247,2
Tyumen',2020,other,8,136,1
Tyumen',2021,company,8,19,1
Tyumen',2021,education,2177,8247,14
Tyumen',2021,facility,96,1837,2
Tyumen',2021,healthcare,94,346,2
Tyumen',2021,other,4,95,1
Tyumen',2022,company,1,19,1
Tyumen',2022,education,1908,9819,14
Tyumen',2022,facility,90,2011,2
Tyumen',2022,healthcare,98,379,2
Tyumen',2022,other,1,141,1
Tyumen',2023,company,1,15,1
Tyumen',2023,education,1433,11189,13
Tyumen',2023,facility,70,1862,2
Tyumen',2023,healthcare,61,489,2
Tyumen',2023,other,0,152,1
Tyumen',2024,company,5,8,1
Tyumen',2024,education,444,3705,12
Tyumen',2024,facility,21,687,2
Tyumen',2024,healthcare,20,185,2
Tyumen',2024,other,0,30,1
Udmurt,2012,company,1,2,2
Udmurt,2012,education,112,251,5
Udmurt,2012,facility,246,10362,4
Udmurt,2012,healthcare,12,100,2
Udmurt,2013,company,1,1,1
Udmurt,2013,education,195,367,4
Udmurt,2013,facility,269,10640,3
Udmurt,2013,healthcare,31,127,2
Udmurt,2014,company,3,0,1
Udmurt,2014,education,218,354,4
Udmurt,2014,facility,226,10930,3
Udmurt,2014,healthcare,18,113,2
Udmurt,2015,company,2,2,2
Udmurt,2015,education,259,677,4
Udmurt,2015,facility,212,10747,3
Udmurt,2015,healthcare,36,122,2
Udmurt,2016,company,5,2,1
Udmurt,2016,education,242,764,5
Udmurt,2016,facility,170,11002,3
Udmurt,2016,healthcare,42,173,2
Udmurt,2017,company,1,10,2
Udmurt,2017,education,430,876,4
Udmurt,2017,facility,155,11415,3
Udmurt,2017,healthcare,54,301,2
Udmurt,2018,company,3,8,2
Udmurt,2018,education,396,990,4
Udmurt,2018,facility,189,11025,3
Udmurt,2018,healthcare,51,314,2
Udmurt,2019,company,2,12,2
Udmurt,2019,education,453,1183,5
Udmurt,2019,facility,245,11019,3
Udmurt,2019,healthcare,64,307,2
Udmurt,2020,company,3,13,2
Udmurt,2020,education,650,1895,4
Udmurt,2020,facility,270,11423,3
Udmurt,2020,healthcare,124,406,2
Udmurt,2021,company,6,19,2
Udmurt,2021,education,635,1776,5
Udmurt,2021,facility,288,11224,3
Udmurt,2021,healthcare,111,451,2
Udmurt,2022,company,5,15,2
Udmurt,2022,education,502,1670,5
Udmurt,2022,facility,285,11425,3
Udmurt,2022,healthcare,120,467,2
Udmurt,2023,company,5,21,2
Udmurt,2023,education,359,1931,4
Udmurt,2023,facility,237,10126,3
Udmurt,2023,healthcare,109,590,2
Udmurt,2024,company,0,4,2
Udmurt,2024,education,68,549,5
Udmurt,2024,facility,33,3262,3
Udmurt,2024,healthcare,31,196,2
Ul'yanovsk,2012,education,120,303,4
Ul'yanovsk,2012,facility,28,271,1
Ul'yanovsk,2012,healthcare,7,14,2
Ul'yanovsk,2013,education,149,508,4
Ul'yanovsk,2013,facility,38,310,1
Ul'yanovsk,2013,healthcare,7,15,2
Ul'yanovsk,2014,education,133,547,4
Ul'yanovsk,2014,facility,29,316,1
Ul'yanovsk,2014,healthcare,9,28,2
Ul'yanovsk,2015,education,186,735,5
Ul'yanovsk,2015,facility,36,401,1
Ul'yanovsk,2015,healthcare,20,33,2
Ul'yanovsk,2016,education,227,816,5
Ul'yanovsk,2016,facility,20,401,1
Ul'yanovsk,2016,healthcare,27,28,2
Ul'yanovsk,2017,education,270,1099,5
Ul'yanovsk,2017,facility,28,418,1
Ul'yanovsk,2017,healthcare,24,50,2
Ul'yanovsk,2018,education,369,1250,5
Ul'yanovsk,2018,facility,37,418,1
Ul'yanovsk,2018,healthcare,30,60,2
Ul'yanovsk,2019,education,476,1503,5
Ul'yanovsk,2019,facility,47,444,1
Ul'yanovsk,2019,healthcare,54,90,2
Ul'yanovsk,2020,education,532,1830,5
Ul'yanovsk,2020,facility,24,465,1
Ul'yanovsk,2020,healthcare,73,152,2
Ul'yanovsk,2021,education,649,2234,5
Ul'yanovsk,2021,facility,38,533,1
Ul'yanovsk,2021,healthcare,70,297,2
Ul'yanovsk,2022,education,535,1964,5
Ul'yanovsk,2022,facility,32,544,1
Ul'yanovsk,2022,healthcare,67,449,2
Ul'yanovsk,2023,education,334,2374,5
Ul'yanovsk,2023,facility,12,558,1
Ul'yanovsk,2023,healthcare,56,493,2
Ul'yanovsk,2024,education,77,688,5
Ul'yanovsk,2024,facility,5,199,1
Ul'yanovsk,2024,healthcare,17,183,2
Vladimir,2012,education,116,295,4
Vladimir,2012,facility,16,144,3
Vladimir,2013,education,100,387,5
Vladimir,2013,facility,25,180,2
Vladimir,2014,education,127,494,5
Vladimir,2014,facility,15,229,2
Vladimir,2015,education,205,591,5
Vladimir,2015,facility,29,305,3
Vladimir,2016,education,176,614,5
Vladimir,2016,facility,26,292,2
Vladimir,2017,education,232,814,5
Vladimir,2017,facility,19,334,3
Vladimir,2018,education,341,891,5
Vladimir,2018,facility,131,339,2
Vladimir,2019,education,571,1113,5
Vladimir,2019,facility,88,459,3
Vladimir,2020,archive,3,5,1
Vladimir,2020,education,564,1526,5
Vladimir,2020,facility,95,797,3
Vladimir,2021,archive,1,13,1
Vladimir,2021,education,685,1629,5
Vladimir,2021,facility,114,1042,3
Vladimir,2022,archive,0,34,1
Vladimir,2022,education,525,1753,5
Vladimir,2022,facility,126,1180,2
Vladimir,2023,archive,0,10,1
Vladimir,2023,education,361,1685,5
Vladimir,2023,facility,90,1241,2
Vladimir,2024,archive,0,5,1
Vladimir,2024,education,61,492,5
Vladimir,2024,facility,27,454,2
Volgograd,2012,company,1,1,1
Volgograd,2012,education,212,504,10
Volgograd,2012,facility,30,75,3
Volgograd,2012,healthcare,6,153,2
Volgograd,2013,company,3,0,1
Volgograd,2013,education,312,688,9
Volgograd,2013,facility,32,115,3
Volgograd,2013,healthcare,5,138,2
Volgograd,2014,company,1,1,1
Volgograd,2014,education,422,827,11
Volgograd,2014,facility,31,140,4
Volgograd,2014,healthcare,9,135,2
Volgograd,2015,company,0,3,1
Volgograd,2015,education,589,940,12
Volgograd,2015,facility,51,148,4
Volgograd,2015,healthcare,10,139,2
Volgograd,2016,company,0,4,1
Volgograd,2016,education,707,1138,11
Volgograd,2016,facility,60,216,4
Volgograd,2016,healthcare,18,135,2
Volgograd,2017,company,1,5,1
Volgograd,2017,education,1033,1556,12
Volgograd,2017,facility,61,215,5
Volgograd,2017,healthcare,23,167,2
Volgograd,2018,company,5,4,1
Volgograd,2018,education,1330,2265,13
Volgograd,2018,facility,106,255,5
Volgograd,2018,healthcare,14,146,2
Volgograd,2019,company,1,6,1
Volgograd,2019,education,1783,3557,13
Volgograd,2019,facility,155,375,5
Volgograd,2019,healthcare,29,160,2
Volgograd,2020,company,4,12,1
Volgograd,2020,education,2220,5128,12
Volgograd,2020,facility,238,594,5
Volgograd,2020,healthcare,45,159,2
Volgograd,2021,company,2,10,1
Volgograd,2021,education,2314,5903,12
Volgograd,2021,facility,327,805,5
Volgograd,2021,healthcare,43,184,2
Volgograd,2022,company,2,10,1
Volgograd,2022,education,1940,5639,12
Volgograd,2022,facility,249,877,5
Volgograd,2022,healthcare,37,237,2
Volgograd,2023,company,2,3,1
Volgograd,2023,education,1273,6094,12
Volgograd,2023,facility,202,995,5
Volgograd,2023,healthcare,19,200,2
Volgograd,2024,company,0,2,1
Volgograd,2024,education,270,1848,10
Volgograd,2024,facility,34,290,5
Volgograd,2024,healthcare,12,49,2
Vologda,2012,education,46,168,3
Vologda,2012,facility,18,53,2
Vologda,2013,education,41,197,3
Vologda,2013,facility,22,46,2
Vologda,2014,education,47,214,3
Vologda,2014,facility,97,51,2
Vologda,2015,education,79,220,3
Vologda,2015,facility,58,67,2
Vologda,2016,education,97,287,4
Vologda,2016,facility,42,124,2
Vologda,2017,education,116,237,4
Vologda,2017,facility,22,84,2
Vologda,2018,education,172,329,4
Vologda,2018,facility,19,112,2
Vologda,2019,education,287,602,4
Vologda,2019,facility,30,97,2
Vologda,2020,education,420,1062,4
Vologda,2020,facility,36,187,2
Vologda,2021,education,487,1284,4
Vologda,2021,facility,37,200,2
Vologda,2022,education,352,1274,4
Vologda,2022,facility,29,163,2
Vologda,2023,education,287,1343,4
Vologda,2023,facility,35,176,2
Vologda,2024,education,65,397,4
Vologda,2024,facility,5,64,2
Voronezh,2012,archive,3,20,1
Voronezh,2012,company,9,1,1
Voronezh,2012,education,382,1843,16
Voronezh,2012,facility,10,107,3
Voronezh,2012,healthcare,5,9,1
Voronezh,2013,archive,4,26,1
Voronezh,2013,company,13,6,1
Voronezh,2013,education,465,2135,15
Voronezh,2013,facility,5,105,3
Voronezh,2013,healthcare,5,13,1
Voronezh,2014,archive,2,29,1
Voronezh,2014,company,14,11,2
Voronezh,2014,education,555,2568,17
Voronezh,2014,facility,6,110,3
Voronezh,2014,healthcare,6,12,1
Voronezh,2015,archive,1,20,1
Voronezh,2015,company,6,13,1
Voronezh,2015,education,621,2883,17
Voronezh,2015,facility,14,124,3
Voronezh,2015,healthcare,12,6,1
Voronezh,2016,archive,7,18,1
Voronezh,2016,company,7,6,2
Voronezh,2016,education,792,2984,16
Voronezh,2016,facility,14,105,3
Voronezh,2016,healthcare,13,6,1
Voronezh,2017,archive,3,27,1
Voronezh,2017,company,6,16,1
Voronezh,2017,education,1032,3423,17
Voronezh,2017,facility,17,92,3
Voronezh,2017,healthcare,20,8,1
Voronezh,2018,archive,10,72,1
Voronezh,2018,company,14,15,2
Voronezh,2018,education,1586,4034,16
Voronezh,2018,facility,13,126,4
Voronezh,2018,healthcare,17,16,1
Voronezh,2019,archive,7,29,1
Voronezh,2019,company,20,25,2
Voronezh,2019,education,2167,5533,16
Voronezh,2019,facility,48,148,3
Voronezh,2019,healthcare,25,32,1
Voronezh,2020,archive,16,44,1
Voronezh,2020,company,21,44,1
Voronezh,2020,education,2810,7841,16
Voronezh,2020,facility,65,236,3
Voronezh,2020,healthcare,41,85,1
Voronezh,2021,archive,9,75,1
Voronezh,2021,company,27,85,2
Voronezh,2021,education,3217,9702,16
Voronezh,2021,facility,82,307,3
Voronezh,2021,healthcare,37,130,1
Voronezh,2022,archive,8,97,1
Voronezh,2022,company,20,99,2
Voronezh,2022,education,3369,10841,16
Voronezh,2022,facility,69,295,3
Voronezh,2022,healthcare,24,152,1
Voronezh,2023,archive,1,68,1
Voronezh,2023,company,21,120,2
Voronezh,2023,education,2128,10744,17
Voronezh,2023,facility,41,339,3
Voronezh,2023,healthcare,17,159,1
Voronezh,2024,archive,0,28,1
Voronezh,2024,company,3,28,1
Voronezh,2024,education,374,3562,16
Voronezh,2024,facility,10,140,3
Voronezh,2024,healthcare,6,54,1
Yaroslavl',2012,company,1,2,1
Yaroslavl',2012,education,183,589,8
Yaroslavl',2012,facility,159,764,4
Yaroslavl',2012,healthcare,26,81,2
Yaroslavl',2013,company,0,1,1
Yaroslavl',2013,education,225,679,7
Yaroslavl',2013,facility,199,894,4
Yaroslavl',2013,healthcare,16,59,2
Yaroslavl',2014,education,260,775,8
Yaroslavl',2014,facility,182,1067,4
Yaroslavl',2014,healthcare,30,55,2
Yaroslavl',2015,education,288,878,9
Yaroslavl',2015,facility,185,1201,4
Yaroslavl',2015,healthcare,35,58,2
Yaroslavl',2016,company,1,1,1
Yaroslavl',2016,education,291,903,8
Yaroslavl',2016,facility,235,1386,4
Yaroslavl',2016,healthcare,35,113,2
Yaroslavl',2017,company,3,0,1
Yaroslavl',2017,education,351,1253,8
Yaroslavl',2017,facility,260,1643,4
Yaroslavl',2017,healthcare,43,176,2
Yaroslavl',2018,company,2,1,1
Yaroslavl',2018,education,398,1512,8
Yaroslavl',2018,facility,283,1880,4
Yaroslavl',2018,healthcare,52,209,2
Yaroslavl',2019,education,582,1936,9
Yaroslavl',2019,facility,388,2651,4
Yaroslavl',2019,healthcare,54,312,2
Yaroslavl',2020,company,1,0,1
Yaroslavl',2020,education,670,2746,9
Yaroslavl',2020,facility,388,3320,4
Yaroslavl',2020,healthcare,134,451,2
Yaroslavl',2021,company,0,1,1
Yaroslavl',2021,education,840,3410,9
Yaroslavl',2021,facility,392,4356,4
Yaroslavl',2021,healthcare,129,603,2
Yaroslavl',2022,company,0,2,1
Yaroslavl',2022,education,837,3683,9
Yaroslavl',2022,facility,383,4941,4
Yaroslavl',2022,healthcare,135,660,2
Yaroslavl',2023,company,1,2,1
Yaroslavl',2023,education,770,3988,9
Yaroslavl',2023,facility,536,5972,4
Yaroslavl',2023,healthcare,92,691,2
Yaroslavl',2024,education,164,1307,7
Yaroslavl',2024,facility,103,1813,4
Yaroslavl',2024,healthcare,31,213,2
Yevrey,2012,facility,8,16,1
Yevrey,2013,education,9,0,1
Yevrey,2013,facility,10,17,1
Yevrey,2014,education,3,0,1
Yevrey,2014,facility,13,29,1
Yevrey,2015,education,10,9,1
Yevrey,2015,facility,11,34,1
Yevrey,2016,education,5,6,1
Yevrey,2016,facility,20,62,1
Yevrey,2017,education,16,8,1
Yevrey,2017,facility,25,95,1
Yevrey,2018,education,39,16,1
Yevrey,2018,facility,28,81,1
Yevrey,2019,education,52,33,1
Yevrey,2019,facility,24,158,1
Yevrey,2020,education,47,35,1
Yevrey,2020,facility,36,215,1
Yevrey,2021,education,66,84,1
Yevrey,2021,facility,38,278,1
Yevrey,2022,education,67,79,1
Yevrey,2022,facility,32,298,1
Yevrey,2023,education,30,77,1
Yevrey,2023,facility,26,363,1
Yevrey,2024,education,14,24,1
Yevrey,2024,facility,11,108,1
Zabaykal'ye,2012,education,45,25,3
Zabaykal'ye,2012,facility,7,6,1
Zabaykal'ye,2013,education,43,23,3
Zabaykal'ye,2013,facility,11,19,1
Zabaykal'ye,2014,education,51,41,3
Zabaykal'ye,2014,facility,22,44,1
Zabaykal'ye,2015,education,72,49,3
Zabaykal'ye,2015,facility,14,46,1
Zabaykal'ye,2016,education,81,92,3
Zabaykal'ye,2016,facility,16,48,1
Zabaykal'ye,2017,education,73,85,3
Zabaykal'ye,2017,facility,40,90,1
Zabaykal'ye,2018,education,105,106,3
Zabaykal'ye,2018,facility,36,106,1
Zabaykal'ye,2019,education,156,137,3
Zabaykal'ye,2019,facility,71,197,1
Zabaykal'ye,2020,education,236,248,3
Zabaykal'ye,2020,facility,54,270,1
Zabaykal'ye,2021,education,304,401,3
Zabaykal'ye,2021,facility,71,283,1
Zabaykal'ye,2022,education,257,466,3
Zabaykal'ye,2022,facility,76,246,1
Zabaykal'ye,2023,education,117,536,3
Zabaykal'ye,2023,facility,42,303,1
Zabaykal'ye,2024,education,23,128,3
Zabaykal'ye,2024,facility,7,97,1
